Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),,Size,Color,Season,Review Rating,Subscription Status,Payment Method,,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
210,55,Male,Sandals,Footwear,97,,S,Olive,Winter,3.2,Yes,Bank Transfer,,Yes,Yes,44,Cash,Every 3 Months
211,45,Male,Jacket,Outerwear,22,,L,Teal,Fall,3,Yes,laybye,,Yes,Yes,6,laybye,Fortnightly
212,69,Male,Skirt,Clothing,92,,L,Maroon,Fall,4.2,Yes,laybye,,Yes,Yes,45,Debit Card,Fortnightly
213,67,Male,Handbag,Accessories,84,,L,Blue,Fall,4.2,Yes,laybye,,Yes,Yes,7,Debit Card,Annually
214,30,Male,Handbag,Accessories,93,,L,Peach,Fall,4.4,Yes,Cash,,Yes,Yes,11,Debit Card,Every 3 Months
215,24,Male,Jacket,Outerwear,50,,L,Blue,Summer,4.2,Yes,Cash,,Yes,Yes,41,Cash,Every 3 Months
216,62,Male,Scarf,Accessories,64,,S,Orange,Spring,2.8,Yes,Bank Transfer,,Yes,Yes,24,Cash,Bi-Weekly
217,43,Male,Shorts,Clothing,61,,L,Yellow,Spring,3.7,Yes,Cash,,Yes,Yes,21,Cash,Weekly
218,35,Male,Sunglasses,Accessories,48,,M,Purple,Winter,3.5,Yes,Ecocash,,Yes,Yes,24,Bank Transfer,Annually
219,28,Male,T-shirt,Clothing,45,,S,Magenta,Spring,2.9,Yes,Credit Card,,Yes,Yes,8,Credit Card,Quarterly
220,32,Male,Belt,Accessories,88,,M,Cyan,Spring,3,Yes,Ecocash,,Yes,Yes,12,Cash,Fortnightly
221,39,Male,Sneakers,Footwear,57,,S,Indigo,Spring,3.7,Yes,Debit Card,,Yes,Yes,48,Debit Card,Fortnightly
222,28,Male,Hat,Accessories,68,,XL,Magenta,Summer,4.4,Yes,Debit Card,,Yes,Yes,6,Bank Transfer,Quarterly
223,47,Male,Gloves,Accessories,94,,XL,Gray,Spring,4.5,Yes,Cash,,Yes,Yes,14,laybye,Fortnightly
224,20,Male,Pants,Clothing,41,,M,Turquoise,Spring,4.8,Yes,laybye,,Yes,Yes,34,laybye,Annually
225,63,Male,Socks,Clothing,83,,S,Beige,Summer,2.9,Yes,laybye,,Yes,Yes,12,Cash,Every 3 Months
226,25,Male,Jacket,Outerwear,22,,M,Olive,Spring,3.2,Yes,Debit Card,,Yes,Yes,11,Bank Transfer,Annually
227,29,Male,Shoes,Footwear,74,,L,Violet,Spring,3.3,Yes,Cash,,Yes,Yes,5,laybye,Monthly
228,50,Male,Jeans,Clothing,90,,M,Turquoise,Winter,4.2,Yes,laybye,,Yes,Yes,25,laybye,Fortnightly
229,18,Male,Socks,Clothing,79,,M,White,Spring,2.9,Yes,Credit Card,,Yes,Yes,11,Credit Card,Annually
230,70,Male,Sandals,Footwear,28,,S,Silver,Spring,4.6,Yes,Cash,,Yes,Yes,27,laybye,Every 3 Months
231,66,Male,Scarf,Accessories,88,,L,Olive,Fall,4.1,Yes,Cash,,Yes,Yes,43,Credit Card,Annually
232,28,Male,Blouse,Clothing,26,,M,Blue,Spring,3.1,Yes,Bank Transfer,,Yes,Yes,18,Debit Card,Every 3 Months
233,54,Male,Jewelry,Accessories,27,,L,Purple,Winter,4.2,Yes,Bank Transfer,,Yes,Yes,32,Bank Transfer,Bi-Weekly
234,19,Male,Sweater,Clothing,83,,XL,Yellow,Fall,4.5,Yes,Cash,,Yes,Yes,27,Bank Transfer,Every 3 Months
235,20,Male,Gloves,Accessories,39,,S,Silver,Summer,3.7,Yes,Cash,,Yes,Yes,24,Credit Card,Weekly
236,43,Male,Sunglasses,Accessories,89,,M,Cyan,Winter,3.7,Yes,Cash,,Yes,Yes,31,Debit Card,Quarterly
237,38,Male,Coat,Outerwear,68,,L,Green,Winter,3.4,Yes,Debit Card,,Yes,Yes,39,Cash,Fortnightly
238,50,Male,Dress,Clothing,90,,M,Beige,Summer,3,Yes,Cash,,Yes,Yes,36,Debit Card,Fortnightly
239,64,Male,Skirt,Clothing,34,,M,Peach,Fall,4.2,Yes,Debit Card,,Yes,Yes,5,Cash,Annually
240,49,Male,Pants,Clothing,51,,L,Yellow,Summer,2.9,Yes,Cash,,Yes,Yes,47,Credit Card,Bi-Weekly
241,47,Male,Sweater,Clothing,45,,XL,Turquoise,Winter,3.5,Yes,Credit Card,,Yes,Yes,29,Bank Transfer,Fortnightly
242,36,Male,Hoodie,Clothing,88,,M,Peach,Winter,4.1,Yes,Cash,,Yes,Yes,43,laybye,Bi-Weekly
243,55,Male,Coat,Outerwear,85,,L,Gray,Summer,4.3,Yes,Credit Card,,Yes,Yes,40,Debit Card,Every 3 Months
244,25,Male,Jewelry,Accessories,100,,M,Olive,Winter,2.8,Yes,Credit Card,,Yes,Yes,4,Debit Card,Monthly
245,53,Male,Belt,Accessories,42,,S,Indigo,Spring,4.9,Yes,Debit Card,,Yes,Yes,39,laybye,Weekly
246,49,Male,Sandals,Footwear,53,,L,Charcoal,Summer,3.3,Yes,Cash,,Yes,Yes,45,Ecocash,Fortnightly
247,35,Male,Sunglasses,Accessories,86,,XL,Beige,Spring,3.2,Yes,Credit Card,,Yes,Yes,20,Ecocash,Bi-Weekly
248,29,Male,Sweater,Clothing,66,,XL,Brown,Spring,4.4,Yes,Credit Card,,Yes,Yes,14,Debit Card,Weekly
249,47,Male,Belt,Accessories,100,,M,Blue,Winter,4.8,Yes,Ecocash,,Yes,Yes,33,Ecocash,Weekly
250,53,Male,Handbag,Accessories,47,,S,Teal,Fall,4.2,Yes,Cash,,Yes,Yes,18,Credit Card,Annually
251,33,Male,Skirt,Clothing,25,,L,Black,Fall,4,Yes,Debit Card,,Yes,Yes,9,Bank Transfer,Weekly
252,21,Male,Handbag,Accessories,51,,XL,Gold,Winter,2.5,Yes,Ecocash,,Yes,Yes,34,laybye,Annually
253,32,Male,Shorts,Clothing,41,,M,Violet,Summer,3.9,Yes,Cash,,Yes,Yes,33,laybye,Fortnightly
254,52,Male,Boots,Footwear,73,,L,Cyan,Winter,4.9,Yes,Ecocash,,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,67,Male,Sunglasses,Accessories,42,,M,White,Winter,3.5,Yes,Credit Card,,Yes,Yes,4,laybye,Bi-Weekly
256,43,Male,Scarf,Accessories,20,,M,Charcoal,Spring,4.2,Yes,Debit Card,,Yes,Yes,25,Debit Card,Annually
257,58,Male,Jewelry,Accessories,30,,XL,Violet,Spring,4.7,Yes,laybye,,Yes,Yes,20,Credit Card,Every 3 Months
258,20,Male,Handbag,Accessories,53,,M,Red,Summer,4.5,Yes,laybye,,Yes,Yes,5,Credit Card,Quarterly
259,61,Male,Gloves,Accessories,74,,S,Lavender,Spring,2.8,Yes,laybye,,Yes,Yes,16,Cash,Quarterly
260,32,Male,Jeans,Clothing,57,,M,Gold,Fall,2.9,Yes,Credit Card,,Yes,Yes,13,Debit Card,Annually
261,38,Male,Hat,Accessories,57,,S,Red,Winter,3.2,Yes,Bank Transfer,,Yes,Yes,11,Credit Card,Every 3 Months
262,21,Male,Jeans,Clothing,77,,L,Magenta,Winter,4.9,Yes,Cash,,Yes,Yes,21,Credit Card,Annually
263,37,Male,Pants,Clothing,40,,M,Teal,Summer,3.7,Yes,Cash,,Yes,Yes,6,Debit Card,Annually
264,27,Male,Shorts,Clothing,46,,M,Purple,Summer,4.3,Yes,Credit Card,,Yes,Yes,29,Ecocash,Monthly
265,36,Male,Pants,Clothing,78,,S,Charcoal,Fall,3.9,Yes,Ecocash,,Yes,Yes,15,Cash,Annually
266,32,Male,Backpack,Accessories,59,,M,Gray,Spring,3.2,Yes,Ecocash,,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,51,Male,Jewelry,Accessories,75,,L,White,Summer,3.1,Yes,Cash,,Yes,Yes,32,Credit Card,Weekly
268,64,Male,Sweater,Clothing,54,,M,Olive,Spring,3.9,Yes,Cash,,Yes,Yes,42,laybye,Annually
269,68,Male,Shoes,Footwear,42,,M,Charcoal,Spring,2.6,Yes,Cash,,Yes,Yes,21,Cash,Monthly
270,68,Male,Blouse,Clothing,44,,M,Charcoal,Winter,3.3,Yes,Ecocash,,Yes,Yes,9,Cash,Bi-Weekly
271,33,Male,Jeans,Clothing,52,,XL,Orange,Fall,4.6,Yes,Debit Card,,Yes,Yes,16,Bank Transfer,Annually
272,65,Male,Sunglasses,Accessories,69,,XL,Yellow,Summer,4.6,Yes,Credit Card,,Yes,Yes,42,Credit Card,Fortnightly
273,48,Male,Jewelry,Accessories,26,,M,Beige,Summer,4.4,Yes,Ecocash,,Yes,Yes,37,Debit Card,Bi-Weekly
274,69,Male,Coat,Outerwear,33,,S,Silver,Spring,4.2,Yes,Cash,,Yes,Yes,32,Debit Card,Quarterly
275,59,Male,Jewelry,Accessories,32,,M,Indigo,Spring,3,Yes,Credit Card,,Yes,Yes,28,Cash,Bi-Weekly
276,48,Male,Backpack,Accessories,85,,XL,Lavender,Winter,4,Yes,Debit Card,,Yes,Yes,13,Credit Card,Weekly
277,25,Male,Skirt,Clothing,30,,XL,Turquoise,Fall,3.5,Yes,Debit Card,,Yes,Yes,11,Bank Transfer,Fortnightly
278,29,Male,Shirt,Clothing,29,,M,Green,Winter,3,Yes,Credit Card,,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,57,Male,Sweater,Clothing,95,,M,Orange,Spring,3.7,Yes,Bank Transfer,,Yes,Yes,23,Debit Card,Annually
280,23,Male,Sneakers,Footwear,69,,L,Turquoise,Summer,4,Yes,Credit Card,,Yes,Yes,37,Bank Transfer,Monthly
281,45,Male,Sandals,Footwear,69,,S,Cyan,Fall,4.2,Yes,Debit Card,,Yes,Yes,21,Cash,Bi-Weekly
282,38,Male,Belt,Accessories,61,,XL,Charcoal,Spring,2.5,Yes,Bank Transfer,,Yes,Yes,22,Debit Card,Bi-Weekly
283,21,Male,Skirt,Clothing,94,,M,Teal,Summer,3,Yes,Debit Card,,Yes,Yes,9,Cash,Monthly
284,32,Male,Sweater,Clothing,30,,S,Maroon,Fall,3.2,Yes,Debit Card,,Yes,Yes,16,Ecocash,Annually
285,63,Male,Skirt,Clothing,45,,M,Red,Summer,3.5,Yes,Cash,,Yes,Yes,4,Ecocash,Quarterly
286,29,Male,Handbag,Accessories,39,,XL,Yellow,Summer,4.8,Yes,Credit Card,,Yes,Yes,3,Debit Card,Bi-Weekly
287,27,Male,Jewelry,Accessories,51,,L,Gray,Summer,2.6,Yes,Cash,,Yes,Yes,6,Debit Card,Annually
288,56,Male,Scarf,Accessories,37,,L,Blue,Spring,3.4,Yes,Cash,,Yes,Yes,18,laybye,Fortnightly
289,30,Male,T-shirt,Clothing,62,,M,Lavender,Winter,3.7,Yes,Credit Card,,Yes,Yes,34,laybye,Bi-Weekly
290,49,Male,Coat,Outerwear,85,,M,Yellow,Fall,4.5,Yes,Debit Card,,Yes,Yes,26,Credit Card,Monthly
291,58,Male,T-shirt,Clothing,33,,M,Indigo,Winter,3.7,Yes,Bank Transfer,,Yes,Yes,50,laybye,Weekly
292,57,Male,Dress,Clothing,26,,XL,Violet,Fall,3.3,Yes,Credit Card,,Yes,Yes,40,Bank Transfer,Monthly
293,60,Male,Shoes,Footwear,99,,M,Green,Spring,4.7,Yes,Credit Card,,Yes,Yes,24,Cash,Quarterly
294,69,Male,Handbag,Accessories,39,,M,White,Spring,2.7,Yes,Ecocash,,Yes,Yes,33,laybye,Annually
295,70,Male,Skirt,Clothing,20,,M,Gold,Spring,4.6,Yes,Cash,,Yes,Yes,19,Credit Card,Every 3 Months
296,53,Male,Sunglasses,Accessories,42,,M,Indigo,Winter,2.7,Yes,Ecocash,,Yes,Yes,24,Credit Card,Quarterly
297,25,Male,Sandals,Footwear,74,,S,Lavender,Spring,4.8,Yes,laybye,,Yes,Yes,19,Credit Card,Weekly
298,48,Male,Shoes,Footwear,26,,XL,Purple,Summer,4.4,Yes,Bank Transfer,,Yes,Yes,4,Credit Card,Bi-Weekly
299,69,Male,T-shirt,Clothing,53,,M,Lavender,Winter,4,Yes,Cash,,Yes,Yes,11,laybye,Every 3 Months
300,25,Male,Sneakers,Footwear,80,,M,Maroon,Summer,3.2,Yes,Credit Card,,Yes,Yes,28,laybye,Fortnightly
301,29,Male,Hat,Accessories,98,,M,Teal,Spring,4.4,Yes,Cash,,Yes,Yes,24,laybye,Weekly
302,46,Male,Skirt,Clothing,95,,M,Green,Spring,3.8,Yes,Debit Card,,Yes,Yes,25,Credit Card,Every 3 Months
303,37,Male,Sweater,Clothing,44,,L,Olive,Summer,3.6,Yes,laybye,,Yes,Yes,27,Bank Transfer,Every 3 Months
304,20,Male,Sandals,Footwear,60,,M,Turquoise,Summer,3.3,Yes,Cash,,Yes,Yes,49,laybye,Weekly
305,40,Male,Dress,Clothing,84,,M,Green,Winter,3.4,Yes,laybye,,Yes,Yes,45,Credit Card,Bi-Weekly
306,60,Male,Sweater,Clothing,59,,M,Teal,Fall,3.5,Yes,Debit Card,,Yes,Yes,26,laybye,Annually
307,26,Male,Jacket,Outerwear,49,,S,White,Summer,3.6,Yes,Debit Card,,Yes,Yes,4,Cash,Annually
308,29,Male,Gloves,Accessories,32,,M,Orange,Winter,3.2,Yes,Cash,,Yes,Yes,3,Credit Card,Every 3 Months
309,66,Male,Handbag,Accessories,29,,M,Beige,Fall,3.7,Yes,Bank Transfer,,Yes,Yes,45,Ecocash,Bi-Weekly
310,66,Male,Dress,Clothing,22,,M,Yellow,Spring,4.5,Yes,Bank Transfer,,Yes,Yes,21,Cash,Fortnightly
311,56,Male,Pants,Clothing,85,,M,Charcoal,Winter,4.6,Yes,Debit Card,,Yes,Yes,50,Cash,Fortnightly
312,69,Male,Jeans,Clothing,52,,L,Silver,Winter,4.1,Yes,Debit Card,,Yes,Yes,19,Bank Transfer,Monthly
313,38,Male,Pants,Clothing,89,,L,Green,Spring,3.4,Yes,Bank Transfer,,Yes,Yes,6,Ecocash,Annually
314,42,Male,Dress,Clothing,77,,M,Pink,Spring,3.7,Yes,Ecocash,,Yes,Yes,50,Credit Card,Every 3 Months
315,30,Male,Pants,Clothing,24,,M,Purple,Summer,3.3,Yes,Ecocash,,Yes,Yes,17,Debit Card,Every 3 Months
316,66,Male,Jewelry,Accessories,24,,XL,Orange,Spring,4.5,Yes,Cash,,Yes,Yes,24,Debit Card,Annually
317,36,Male,Handbag,Accessories,22,,M,Charcoal,Fall,3.3,Yes,Bank Transfer,,Yes,Yes,46,Ecocash,Monthly
318,58,Male,Sweater,Clothing,82,,L,Teal,Fall,4.3,Yes,Bank Transfer,,Yes,Yes,42,Cash,Every 3 Months
319,45,Male,Backpack,Accessories,67,,M,Beige,Winter,2.5,Yes,Ecocash,,Yes,Yes,10,Cash,Annually
320,47,Male,Shorts,Clothing,74,,XL,White,Spring,2.6,Yes,Ecocash,,Yes,Yes,1,Cash,Every 3 Months
321,66,Male,Jewelry,Accessories,72,,L,White,Summer,4.9,Yes,Ecocash,,Yes,Yes,28,Debit Card,Quarterly
322,41,Male,Sneakers,Footwear,36,,L,Orange,Summer,4.7,Yes,Credit Card,,Yes,Yes,48,Debit Card,Quarterly
323,41,Male,Belt,Accessories,95,,S,Cyan,Winter,3,Yes,Credit Card,,Yes,Yes,47,Credit Card,Monthly
324,66,Male,Hoodie,Clothing,78,,M,Orange,Winter,3.5,Yes,Ecocash,,Yes,Yes,29,Ecocash,Bi-Weekly
325,37,Male,Shirt,Clothing,82,,M,Olive,Summer,4.8,Yes,Credit Card,,Yes,Yes,37,laybye,Quarterly
326,70,Male,Pants,Clothing,70,,M,Charcoal,Winter,4.3,Yes,Debit Card,,Yes,Yes,38,Debit Card,Annually
327,62,Male,Scarf,Accessories,41,,M,White,Fall,3.2,Yes,Cash,,Yes,Yes,48,Bank Transfer,Weekly
328,61,Male,Coat,Outerwear,42,,M,Teal,Summer,3.1,Yes,Ecocash,,Yes,Yes,36,laybye,Weekly
329,48,Male,Coat,Outerwear,50,,M,Yellow,Fall,2.8,Yes,Debit Card,,Yes,Yes,9,Credit Card,Weekly
330,70,Male,Socks,Clothing,31,,S,White,Summer,2.9,Yes,Debit Card,,Yes,Yes,34,Bank Transfer,Monthly
331,46,Male,Sweater,Clothing,51,,M,Beige,Winter,3.7,Yes,Bank Transfer,,Yes,Yes,43,laybye,Bi-Weekly
332,31,Male,Shirt,Clothing,98,,L,Beige,Fall,3.3,Yes,Credit Card,,Yes,Yes,46,laybye,Quarterly
333,19,Male,Shirt,Clothing,86,,M,Maroon,Winter,2.8,Yes,Cash,,Yes,Yes,5,Credit Card,Monthly
334,39,Male,Sweater,Clothing,64,,M,Teal,Winter,4.5,Yes,Cash,,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,41,Male,Blouse,Clothing,46,,M,Lavender,Fall,2.6,Yes,Ecocash,,Yes,Yes,30,Credit Card,Annually
336,20,Male,Sweater,Clothing,85,,L,Maroon,Spring,3.7,Yes,Cash,,Yes,Yes,44,laybye,Every 3 Months
337,36,Male,Hat,Accessories,81,,S,Orange,Fall,4.4,Yes,Debit Card,,Yes,Yes,16,laybye,Annually
338,32,Male,Sweater,Clothing,59,,M,Cyan,Winter,4.3,Yes,Cash,,Yes,Yes,16,Bank Transfer,Annually
339,69,Male,Hoodie,Clothing,79,,M,Silver,Winter,3.5,Yes,Ecocash,,Yes,Yes,16,Cash,Weekly
340,40,Male,Shorts,Clothing,33,,M,Teal,Spring,3.8,Yes,Credit Card,,Yes,Yes,21,Credit Card,Every 3 Months
341,40,Male,Shorts,Clothing,47,,L,Blue,Summer,3.5,Yes,Cash,,Yes,Yes,39,laybye,Every 3 Months
342,20,Male,Hat,Accessories,20,,S,Blue,Summer,4.6,Yes,Credit Card,,Yes,Yes,40,Debit Card,Bi-Weekly
343,64,Male,Coat,Outerwear,36,,M,Olive,Spring,2.6,Yes,Bank Transfer,,Yes,Yes,48,Ecocash,Every 3 Months
344,27,Male,Sandals,Footwear,39,,M,Purple,Summer,4.4,Yes,Cash,,Yes,Yes,26,Ecocash,Monthly
345,24,Male,Skirt,Clothing,71,,M,Charcoal,Winter,4,Yes,Ecocash,,Yes,Yes,46,Ecocash,Monthly
346,48,Male,Shoes,Footwear,59,,S,Olive,Winter,4.4,Yes,Cash,,Yes,Yes,27,Bank Transfer,Annually
347,49,Male,Jeans,Clothing,50,,L,Violet,Spring,4.7,Yes,Credit Card,,Yes,Yes,5,Cash,Weekly
348,36,Male,Sandals,Footwear,41,,L,Red,Fall,3.9,Yes,Credit Card,,Yes,Yes,43,PayPal,Fortnightly
349,56,Male,Blouse,Clothing,59,,M,Beige,Fall,2.7,Yes,Bank Transfer,,Yes,Yes,17,PayPal,Fortnightly
350,37,Male,Hat,Accessories,87,,M,Green,Winter,3.7,Yes,Cash,,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,42,Male,Sweater,Clothing,68,,M,Violet,Spring,2.6,Yes,laybye,,Yes,Yes,47,Bank Transfer,Fortnightly
352,28,Male,Skirt,Clothing,90,,M,Teal,Winter,3.9,Yes,Cash,,Yes,Yes,24,Debit Card,Bi-Weekly
353,27,Male,Jeans,Clothing,71,,XL,Yellow,Fall,4.9,Yes,laybye,,Yes,Yes,12,Cash,Every 3 Months
354,63,Male,Sneakers,Footwear,64,,L,Yellow,Fall,4.1,Yes,Credit Card,,Yes,Yes,35,Debit Card,Monthly
355,58,Male,Jewelry,Accessories,76,,S,Olive,Fall,3,Yes,laybye,,Yes,Yes,42,laybye,Weekly
356,37,Male,Jewelry,Accessories,42,,XL,Magenta,Fall,4.1,Yes,Credit Card,,Yes,Yes,1,laybye,Every 3 Months
357,56,Male,Pants,Clothing,80,,L,Black,Spring,3.8,Yes,Debit Card,,Yes,Yes,27,Cash,Weekly
358,18,Male,Belt,Accessories,56,,M,Olive,Spring,4,Yes,Bank Transfer,,Yes,Yes,16,Credit Card,Bi-Weekly
359,48,Male,Hat,Accessories,25,,XL,Magenta,Summer,3.6,Yes,Debit Card,,Yes,Yes,36,Credit Card,Every 3 Months
360,31,Male,Sneakers,Footwear,74,,M,Olive,Winter,3,Yes,Debit Card,,Yes,Yes,30,Credit Card,Every 3 Months
361,51,Male,Pants,Clothing,30,,M,Teal,Summer,3,Yes,Bank Transfer,,Yes,Yes,18,Debit Card,Fortnightly
362,65,Male,T-shirt,Clothing,96,,M,White,Spring,2.6,Yes,Bank Transfer,,Yes,Yes,45,Cash,Annually
363,53,Male,Sneakers,Footwear,64,,M,Charcoal,Fall,3.4,Yes,Cash,,Yes,Yes,1,laybye,Fortnightly
364,55,Male,Shorts,Clothing,88,,L,Yellow,Winter,3.1,Yes,Cash,,Yes,Yes,42,Bank Transfer,Fortnightly
365,62,Male,Shoes,Footwear,88,,L,Charcoal,Summer,3,Yes,Debit Card,,Yes,Yes,7,laybye,Every 3 Months
366,55,Male,Gloves,Accessories,88,,XL,Gray,Summer,3.7,Yes,Ecocash,,Yes,Yes,50,laybye,Quarterly
367,64,Male,Socks,Clothing,36,,M,Turquoise,Spring,3.5,Yes,Bank Transfer,,Yes,Yes,37,Ecocash,Fortnightly
368,52,Male,Dress,Clothing,40,,XL,Cyan,Spring,2.8,Yes,Credit Card,,Yes,Yes,18,Bank Transfer,Monthly
369,24,Male,Handbag,Accessories,39,,M,Charcoal,Spring,4.5,Yes,Ecocash,,Yes,Yes,29,Cash,Monthly
370,38,Male,Belt,Accessories,40,,M,Silver,Summer,3.3,Yes,Cash,,Yes,Yes,45,laybye,Quarterly
371,59,Male,Scarf,Accessories,34,,M,Olive,Winter,3.4,Yes,Credit Card,,Yes,Yes,13,laybye,Weekly
372,27,Male,Sneakers,Footwear,83,,S,Pink,Winter,3.2,Yes,Bank Transfer,,Yes,Yes,47,laybye,Monthly
373,24,Male,Sweater,Clothing,85,,L,Orange,Summer,3.7,Yes,Credit Card,,Yes,Yes,7,Debit Card,Weekly
374,23,Male,Coat,Outerwear,27,,L,White,Summer,4.6,Yes,Bank Transfer,,Yes,Yes,11,Ecocash,Bi-Weekly
375,69,Male,Jewelry,Accessories,78,,S,Purple,Spring,5,Yes,Bank Transfer,,Yes,Yes,39,Bank Transfer,Monthly
376,59,Male,Sunglasses,Accessories,32,,M,Olive,Summer,4.4,Yes,Debit Card,,Yes,Yes,6,Debit Card,Quarterly
377,51,Male,Shoes,Footwear,51,,S,Gray,Fall,4.9,Yes,laybye,,Yes,Yes,2,laybye,Bi-Weekly
378,63,Male,Scarf,Accessories,32,,M,Silver,Spring,4.1,Yes,Debit Card,,Yes,Yes,39,Credit Card,Every 3 Months
379,54,Male,Dress,Clothing,62,,L,Orange,Winter,4.9,Yes,Cash,,Yes,Yes,23,Credit Card,Monthly
380,32,Male,T-shirt,Clothing,29,,S,Magenta,Fall,4.7,Yes,Debit Card,,Yes,Yes,46,Debit Card,Bi-Weekly
381,39,Male,Backpack,Accessories,69,,XL,Beige,Fall,3,Yes,laybye,,Yes,Yes,19,Bank Transfer,Weekly
382,66,Male,Jewelry,Accessories,25,,L,Lavender,Winter,3.4,Yes,Debit Card,,Yes,Yes,3,Credit Card,Every 3 Months
383,28,Male,Jeans,Clothing,76,,M,Peach,Winter,3.2,Yes,laybye,,Yes,Yes,47,laybye,Quarterly
384,50,Male,Sunglasses,Accessories,77,,S,Magenta,Fall,2.9,Yes,Credit Card,,Yes,Yes,6,laybye,Quarterly
385,70,Male,Sweater,Clothing,33,,M,Beige,Fall,4.5,Yes,Credit Card,,Yes,Yes,6,laybye,Annually
386,67,Male,Shorts,Clothing,93,,S,Yellow,Fall,2.7,Yes,Credit Card,,Yes,Yes,12,Credit Card,Bi-Weekly
387,64,Male,Jewelry,Accessories,39,,L,Brown,Spring,3.4,Yes,Cash,,Yes,Yes,40,laybye,Quarterly
388,45,Male,Coat,Outerwear,93,,L,Silver,Summer,4.6,Yes,Cash,,Yes,Yes,38,laybye,Fortnightly
389,22,Male,Handbag,Accessories,82,,M,Orange,Summer,2.7,Yes,Credit Card,,Yes,Yes,10,laybye,Quarterly
390,27,Male,Boots,Footwear,42,,L,Purple,Spring,4.2,Yes,laybye,,Yes,Yes,28,Bank Transfer,Monthly
391,25,Male,Gloves,Accessories,71,,M,Indigo,Winter,3.2,Yes,Debit Card,,Yes,Yes,19,laybye,Annually
392,37,Male,Sweater,Clothing,86,,L,Gray,Spring,4.8,Yes,Cash,,Yes,Yes,25,Cash,Fortnightly
393,26,Male,T-shirt,Clothing,82,,XL,Black,Spring,3.3,Yes,laybye,,Yes,Yes,38,Credit Card,Annually
394,33,Male,Shoes,Footwear,65,,L,Maroon,Fall,4.2,Yes,Credit Card,,Yes,Yes,6,laybye,Fortnightly
395,43,Male,Scarf,Accessories,29,,M,Beige,Spring,4.8,Yes,Ecocash,,Yes,Yes,7,Debit Card,Bi-Weekly
396,37,Male,Sneakers,Footwear,65,,L,Brown,Winter,4.9,Yes,Cash,,Yes,Yes,2,laybye,Annually
397,46,Male,Dress,Clothing,88,,S,Black,Fall,3.9,Yes,Bank Transfer,,Yes,Yes,24,Bank Transfer,Annually
398,22,Male,Belt,Accessories,46,,M,Indigo,Fall,3,Yes,Ecocash,,Yes,Yes,26,Cash,Annually
399,20,Male,Boots,Footwear,67,,S,Silver,Winter,4.6,Yes,Ecocash,,Yes,Yes,25,Debit Card,Every 3 Months
400,60,Male,Scarf,Accessories,35,,L,Blue,Fall,3.5,Yes,Credit Card,,Yes,Yes,10,Debit Card,Monthly
401,39,Male,Boots,Footwear,66,,M,Green,Winter,4.8,Yes,Ecocash,,Yes,Yes,14,laybye,Fortnightly
402,43,Male,T-shirt,Clothing,91,,L,Orange,Fall,4.8,Yes,Bank Transfer,,Yes,Yes,21,Cash,Quarterly
403,31,Male,Backpack,Accessories,78,,L,Cyan,Fall,3,Yes,laybye,,Yes,Yes,26,laybye,Monthly
404,19,Male,Sneakers,Footwear,45,,M,Orange,Winter,4.5,Yes,Credit Card,,Yes,Yes,12,Bank Transfer,Annually
405,35,Male,T-shirt,Clothing,93,,M,Indigo,Spring,4.8,Yes,Credit Card,,Yes,Yes,11,Credit Card,Monthly
406,41,Male,Jeans,Clothing,74,,S,Silver,Summer,3.8,Yes,Debit Card,,Yes,Yes,15,Cash,Annually
407,52,Male,Gloves,Accessories,55,,M,Peach,Spring,4.6,Yes,Debit Card,,Yes,Yes,13,Cash,Monthly
408,45,Male,Hoodie,Clothing,76,,XL,Teal,Spring,3.1,Yes,Debit Card,,Yes,Yes,5,Credit Card,Bi-Weekly
409,34,Male,Sneakers,Footwear,66,,L,White,Spring,3.4,Yes,Credit Card,,Yes,Yes,36,Cash,Fortnightly
410,35,Male,Shorts,Clothing,51,,M,Brown,Winter,3.3,Yes,Debit Card,,Yes,Yes,32,Bank Transfer,Monthly
411,29,Male,Sweater,Clothing,26,,L,Lavender,Spring,4.8,Yes,Debit Card,,Yes,Yes,1,Credit Card,Quarterly
412,59,Male,Jeans,Clothing,29,,M,Indigo,Summer,2.8,Yes,Cash,,Yes,Yes,15,laybye,Annually
413,24,Male,Jacket,Outerwear,74,,M,Yellow,Summer,3.1,Yes,laybye,,Yes,Yes,3,Bank Transfer,Weekly
414,70,Male,Jewelry,Accessories,99,,S,White,Summer,4.6,Yes,Debit Card,,Yes,Yes,48,Cash,Monthly
415,29,Male,Backpack,Accessories,88,,L,Violet,Winter,2.6,Yes,Bank Transfer,,Yes,Yes,30,Debit Card,Weekly
416,67,Male,Coat,Outerwear,31,,M,Lavender,Winter,2.6,Yes,laybye,,Yes,Yes,40,Bank Transfer,Monthly
417,36,Male,Belt,Accessories,55,,L,Olive,Spring,3.8,Yes,Bank Transfer,,Yes,Yes,24,Bank Transfer,Fortnightly
